lng,lat
,
18.9955934,47.5079914
19.082082,47.5383689
19.0611973,47.5028532
19.0684869,47.5336958
19.0403297,47.5306066
19.0702355,47.5326717
19.0976061,47.4814749
,
19.055036,47.5070988
19.0678495,47.5353801
19.059951,47.4941154
19.0466834,47.5017888
19.1616511,47.4723736
19.02329882133847,47.503256300000004
19.0585713,47.489505
19.0564644,47.5102619
19.0576332,47.500403
19.1823015,47.4592731
19.1147634,47.5150279
19.0852721,47.4357519
,
19.138625,47.4553906
19.1282801,47.5251778
19.1457146,47.4473975
19.0543194,47.5180411
18.9998218,47.5041354
19.064164,47.5368003
19.0551914,47.5091962
19.0248675,47.4893591
19.071580539675146,47.4927865
19.0378122,47.473166
19.0564644,47.5102619
19.0106567,47.4171277
19.0583963,47.4121264
18.992332,47.480766
19.0282878,47.5173286
19.0275656,47.4683792
19.071580539675146,47.4927865
19.108514,47.4979628
19.1455075,47.5068338
19.0815685,47.4938729
19.0330303,47.5427581
19.1236637,47.457301
19.0699254,47.5012436
19.1312056,47.549237
,
19.1637039,47.4373156
19.16601,47.4359602
19.0438969,47.5862734
,
19.0427144,47.5865231
19.0454031,47.5506663
,
19.0638878,47.5462803
19.1717959,47.4344306
18.9937925,47.5238472
19.0158041,47.4630498
19.1950525,47.5181214
19.1006149,47.5806957
19.076468,47.502398
19.1054194,47.4931035
,
19.0910583,47.5649214
19.0616087,47.4891773
19.0330303,47.5427581
19.0084231,47.4994944
19.0369219,47.5221073
19.084855904308252,47.54216425
19.0707402,47.5079393
19.1878205,47.5162014
19.0818578,47.5029917
19.0708907,47.5050814
19.0051705,47.5192604
19.134546700492617,47.543785150000005
18.9656933,47.4889394
19.1570971,47.5075098
19.1212556,47.5392187
19.117682,47.468661
19.089351,47.5042097
19.0647053,47.5107737
19.0395508,47.514344
19.1006149,47.5806957
19.1209754,47.5414359
19.0872224,47.5634377
,
19.073949515730448,47.515170999999995
19.1457198,47.5377939
19.0623599,47.5113387
19.0387155,47.479064
19.031379391364872,47.4545533
19.1700702,47.4469392
19.0864496,47.505096
19.0519708,47.5155233
19.0843001,47.5059922
19.0702552,47.4862353
19.1054194,47.4931035
19.0211229,47.5500929
19.0818657,47.5466418
19.092478,47.4878172
19.1365016,47.5634365
19.1453633,47.4804563
19.0335513,47.5092566
19.0605552,47.409635
19.063790949630857,47.499661700000004
19.0362771,47.5362952
19.0949478,47.5684351
19.0451407,47.5413944
19.0745589,47.485056
19.0281792,47.5243288
,
19.032491,47.5079913
,
19.0636997,47.5024612
19.076468,47.502398
19.12369796858549,47.5035853
19.1787818,47.4519546
19.0256604,47.5142297
19.1491532,47.4577991
19.0672102,47.5325677
19.0484888,47.5036399
19.1057329,47.5109423
19.1015771,47.5575435
19.1225752,47.4753369
19.0260778,47.4275301
19.1703355,47.5272414
19.180897,47.4384224
,
19.0568646,47.5188369
19.0797325,47.4937457
19.1245906,47.5431068
19.0585713,47.489505
19.0677381,47.5201797
18.9904493,47.5192173
19.142737,47.5518511
18.994406164278217,47.46537705
18.9948993,47.465415
19.0787315,47.4899382
19.1310583,47.4168732
19.1222546,47.5989434
19.0964801,47.5075499
19.0768993,47.5550569
19.0706763,47.5226561
19.0706763,47.5226561
19.1092015,47.5245116
19.0272866,47.5117089
,
19.1369591,47.5177776
19.0636997,47.5024612
19.0442242,47.562306
19.0843001,47.5059922
19.1312056,47.549237
19.082082,47.5383689
19.0054865,47.4962116
19.0768993,47.5550569
19.0792416,47.5612426
19.0696548,47.429974
19.0178434,47.4895251
,
18.9998218,47.5041354
19.0738639,47.497967
,
19.0803457,47.4343216
19.1117343,47.5194512
19.0256777,47.5046406
18.9611654,47.5634318
19.0663729,47.4959648
19.0702355,47.5326717
19.0818578,47.5029917
19.0589805,47.5256696
19.0411082,47.465171
19.0792416,47.5612426
,
19.0920734,47.5671397
19.0678495,47.5353801
19.0589213,47.4905494
19.018178329757504,47.46967085
19.1415866,47.4607052
19.0479059,47.5098077
,
19.067768162080053,47.5082687
19.0678495,47.5353801
19.2047639,47.4136661
19.0546939,47.4919178
19.2047639,47.4136661
19.082082,47.5383689
19.05533,47.5104878
19.0372981,47.5288548
19.0708907,47.5050814
19.0600541,47.5225148
19.105034,47.5323588
19.064164,47.5368003
19.0808016,47.5066058
,
19.1660839,47.4683804
19.067871,47.526858950000005
19.0680801,47.5352384
19.0613311,47.595733
,
19.1269801,47.4819784
19.0421999,47.4623759
19.1217973,47.5220132
19.0239316,47.5012217
19.0802669,47.406863
19.035656,47.4510767
,
18.9804269,47.5278718
19.0748977,47.5003147
19.1282801,47.5251778
19.0106567,47.4171277
19.0906475,47.5603263
19.0911851,47.4895226
,
19.14368530511192,47.5098129
19.0706763,47.5226561
19.0733887,47.4755839
19.0312677,47.5097931
19.0573266,47.4892358
19.0910601,47.5362387
19.0411082,47.465171
19.2105177,47.5359209
19.0129362,47.4932243
19.0767232,47.5477821
19.0411082,47.465171
19.0997228,47.5186841
19.1261429,47.5081505
,
19.082082,47.5383689
19.0698152,47.5473982
19.0663729,47.4959648
19.2036416,47.4138296
19.065196113228993,47.488292799999996
19.22647,47.4511303
,
19.0748977,47.5003147
19.1165213,47.5570045
19.0962191,47.435091
19.1067988,47.5253565
19.1131776,47.5169438
19.0260778,47.4275301
19.093294,47.4353428
19.0616087,47.4891773
19.0698152,47.5473982
19.082082,47.5383689
19.1282801,47.5251778
19.0738639,47.497967
19.1266683,47.5367192
19.0503756,47.4730519
19.0086143,47.4785414
19.1703355,47.5272414
19.0118783,47.5347798
19.1637039,47.4373156
19.1457302,47.5112757
19.1115031,47.5074376
18.9998218,47.5041354
19.0838578,47.5238822
19.0479059,47.5098077
19.1093939,47.4438809
19.0472765,47.5116668
19.0330303,47.5427581
19.2047639,47.4136661
19.069053132122267,47.50740245
19.1125803,47.5313277
19.0573986,47.5074306
19.0817217,47.507006
19.1402518,47.5478862
19.1137499,47.5865202
,
19.0911851,47.4895226
19.0411082,47.465171
19.0421999,47.4623759
19.0562401,47.4927289
19.0964801,47.5075499
19.0955908,47.4055963
19.082082,47.5383689
19.0387155,47.479064
19.086371,47.478893
19.0411082,47.465171
18.9973722,47.5202876
19.1776272,47.5098147
19.0911643,47.4893975
19.096882,47.5633251
19.0964801,47.5075499
19.0770243,47.4325568
19.03274,47.493028
19.1117343,47.5194512
19.0964801,47.5075499
,
19.0807564,47.5703519
19.0860054,47.5027493
19.02907577213606,47.469642500000006
19.0964801,47.5075499
19.0719714,47.4343003
19.015881,47.4611541
19.0645468,47.5010036
19.0982945,47.5254841
19.1147634,47.5150279
19.0564644,47.5102619
19.1703355,47.5272414
19.0611973,47.5028532
19.06347242698023,47.497211449999995
19.0735438,47.4934911
19.0543194,47.5180411
19.0432958,47.5410564
19.082082,47.5383689
19.0317919,47.4747846
19.0270211,47.5081011
19.0891129,47.4865245
,
19.0714967,47.5440847
18.9973722,47.5202876
19.0934678,47.5055187
19.0823245,47.4867816
19.0452579,47.5047947
19.1787818,47.4519546
19.0684509,47.5024449
19.1398868,47.542934
19.1282801,47.5251778
19.0595703,47.5958459
19.0852721,47.4357519
19.1282801,47.5251778
19.0194603,47.5166719
,
,
19.0733887,47.4755839
19.1232847,47.4391696
19.2024504,47.4113403
19.0660303,47.5046595
,
19.0702552,47.4862353
18.9886692,47.526875
19.0896785,47.5609542
19.3045647,47.4686172
19.1067988,47.5253565
19.1199827,47.4244189
19.1350649,47.5037714
19.0631093,47.5958727
19.050133799308462,47.4811466
19.1261429,47.5081505
19.0724789,47.4958531
19.1765524,47.4048457
19.0235447,47.4986548
19.0936011,47.4336616
19.0634406,47.40799
19.0904267,47.4886781
19.0330303,47.5427581
19.0724789,47.4958531
19.0411082,47.465171
19.1259098,47.4557868
19.0815498,47.5235227
19.0314608,47.5156648
19.0546939,47.4919178
19.0503804,47.5045431
19.082082,47.5383689
19.065302167213744,47.4887843
19.03736,47.4740658
19.0342952,47.4472941
18.9907247,47.5094194
19.0493176,47.5163852
19.118007,47.4489256
19.0818578,47.5029917
19.1398868,47.542934
19.1093939,47.4438809
18.9973798,47.4661016
19.0745589,47.485056
19.0736837,47.4058309
,
19.0618403,47.4103719
19.0579793,47.4666565
19.0535283,47.4921289
19.2946081,47.4690751
,
19.1225752,47.4753369
,
19.0535569,47.4947384
19.0543194,47.5180411
19.0606915,47.4913031
19.1637039,47.4373156
,
19.054861,47.5219269
19.0582872,47.5717778
19.089351,47.5042097
19.0588227,47.4076772
19.1635456,47.4462038
,
19.113587,47.4670625
19.1312056,47.549237
19.0567061,47.5748383
19.0411082,47.465171
19.0330819,47.527926
19.0702355,47.5326717
19.0270211,47.5081011
19.0689525,47.495364
19.0636997,47.5024612
19.0154929,47.5239802
19.0497614,47.5072287
19.0764938,47.496038
19.1300619,47.493646
19.0105954,47.4616459
19.0681806,47.5127078
19.0444866,47.458501
19.033687,47.4636056
19.1465176,47.4484411
19.1660839,47.4683804
19.0416004,47.4248391
19.1754344,47.5051894
19.140802,47.4452234
19.0975169,47.5559149
19.116562774526276,47.4621246
19.1660839,47.4683804
19.0587546,47.5045517
19.0864496,47.505096
19.0623074,47.5188913
,
19.0270587,47.4572767
19.0760064,47.4901748
19.1163418,47.5439186
19.0260778,47.4275301
19.0781143,47.501276
19.0232314,47.5016636
18.9645168,47.5405884
19.0509748,47.4918357
19.04725,47.5107556
19.0416004,47.4248391
19.0891129,47.4865245
19.0543659,47.5173978
19.1148204,47.4646023
,
19.1637039,47.4373156
19.2048788,47.4264038
19.0719714,47.4343003
19.0207956,47.4102159
19.0728348,47.5046671
19.0542948,47.5110294
,
19.038769,47.4845654
19.0743812,47.5297224
19.0607643,47.4993694
19.0003004,47.4695771
19.0345173,47.5071427
,
19.0478187,47.5010485
19.0691909,47.4859971
19.076468,47.502398
19.0000548,47.4898134
19.0392008,47.5071243
19.0687044,47.5106712
19.1457198,47.5377939
19.0839521,47.4262492
19.051553,47.494359
18.9969163,47.5171454
19.0030829,47.5220975
19.0818578,47.5029917
19.1259098,47.4557868
19.0753208,47.5041008
19.076468,47.502398
19.0607643,47.4993694
19.0178434,47.4895251
,
19.077156,47.5317993
19.1700702,47.4469392
19.0371937,47.5245669
19.0507049,47.5861629
19.1488452,47.5404008
19.117544252402947,47.4621876
19.0964595,47.5669659
19.1040818,47.5054012
19.0758798,47.5066206
,
19.0125691,47.5022677
19.02329882133847,47.503256300000004
19.0612885,47.5648844
19.06321948318533,47.50390365
19.1092015,47.5245116
19.0248675,47.4893591
19.0576332,47.500403
19.0272866,47.5117089
19.0365911,47.5169141
19.0488838,47.4777605
19.067768162080053,47.5082687
19.1453633,47.4804563
19.0793208,47.4916448
19.0809335,47.4917718
19.1157078,47.5549113
19.0503804,47.5045431
19.0402213,47.4856896
19.151508,47.4798269
19.0656554,47.5032554
19.0494742,47.4954823
19.1435688,47.4706145
19.0969306,47.4849395
19.0883086,47.5611034
19.1703355,47.5272414
19.0506135,47.5172312
,
19.0920734,47.5671397
19.0920734,47.5671397
19.082082,47.5383689
19.0660303,47.5046595
19.0074927,47.4849773
19.0706763,47.5226561
,
19.0507049,47.5861629
19.0507401,47.4768323
18.9904493,47.5192173
19.0270587,47.4572767
19.0196971030638,47.50429705
19.0225903,47.5052884
19.125375,47.4864485
19.0712688,47.494384
19.0274835,47.5747322
19.0066805,47.4984964
19.0376256,47.4742726
19.1338218,47.4738702
,
,
19.1259098,47.4557868
19.0567607,47.5121879
19.1165326,47.4237397
19.1931438,47.4454655
19.1703355,47.5272414
19.02329882133847,47.503256300000004
19.0546939,47.4919178
19.0645468,47.5010036
19.0554418,47.5686801
19.0413075,47.4906029
19.0634184,47.4855281
19.0374693,47.5145072
19.0372981,47.5288548
19.1352902,47.485086
19.1823015,47.4592731
19.0345173,47.5071427
19.1457302,47.5112757
19.0421999,47.4623759
19.0551914,47.5091962
19.0883086,47.5611034
19.0706763,47.5226561
19.0611237,47.5008975
19.1093939,47.4438809
19.054861,47.5219269
18.9904493,47.5192173
19.103224,47.5212053
19.07602861540844,47.5028619
19.0726344,47.4908911
19.0262513,47.4636255
19.1209754,47.5414359
19.0484888,47.5036399
19.0543194,47.5180411
19.0623074,47.5188913
,
19.0030829,47.5220975
19.0535283,47.4921289
19.0548592,47.5071136
19.0546939,47.4919178
19.0676623,47.493624
19.0297756,47.4968655
19.0706763,47.5226561
19.0503804,47.5045431
19.1217973,47.5220132
19.0525993,47.5029561
19.1300619,47.493646
19.1067988,47.5253565
19.0964801,47.5075499
19.0378241,47.5133879
19.0771681,47.4809654
19.0860054,47.5027493
,
19.0376256,47.4742726
19.0997228,47.5186841
19.1457198,47.5377939
19.0920734,47.5671397
19.1457198,47.5377939
19.139036076221757,47.5432969
19.0994233,47.4878561
19.0484888,47.5036399
19.1310583,47.4168732
19.063790949630857,47.499661700000004
19.129740063769496,47.4828079
19.0591998,47.5088477
19.1453633,47.4804563
19.0903708,47.561771
19.0546939,47.4919178
19.0806051,47.4768721
19.1703355,47.5272414
19.22647,47.4511303
19.0764938,47.496038
19.015881,47.4611541
19.0378273,47.5814046
19.0260778,47.4275301
19.1310583,47.4168732
19.0451407,47.5413944
19.0411082,47.465171
19.1147634,47.5150279
19.0239316,47.5012217
,
,
19.029790586326992,47.50035015
19.0691054,47.4188964
18.9969163,47.5171454
19.0744534,47.4941133
19.1669224,47.4387135
,
19.0660088,47.5479832
19.0551119,47.4921278
19.0707402,47.5079393
19.0758798,47.5066206
19.1144828,47.4927492
19.1717959,47.4344306
19.0411082,47.465171
,
19.0567607,47.5121879
,
19.0708907,47.5050814
,
,
19.096882,47.5633251
19.0964801,47.5075499
19.0865675,47.4197428
19.032491,47.5079913
19.0223968,47.5038681
19.0571048,47.4964448
18.9851462,47.4717759
19.0392008,47.5071243
19.063379,47.5106907
19.0651874,47.4125855
19.0746953,47.4147901
19.0704618,47.4806694
19.0885428,47.4788286
19.1604113,47.5073126
19.1146673,47.4603683
19.0975823,47.5601078
19.054861,47.5219269
19.034879057789695,47.507891
19.0770243,47.4325568
19.1650593,47.4517597
19.0660088,47.5479832
19.096882,47.5633251
19.0411082,47.465171
19.1175346,47.5480757
19.0564644,47.5102619
19.177012,47.4579213
19.17341851513151,47.452381700000004
19.1123342,47.4583931
19.0332377,47.5077695
19.1917483,47.4096791
19.1117343,47.5194512
19.02329882133847,47.503256300000004
19.0542948,47.5110294
19.1087071,47.580112
19.0892489,47.5595711
19.1261429,47.5081505
19.2047639,47.4136661
18.9808541,47.5093667
,
19.0684509,47.5024449
19.2946081,47.4690751
19.1199827,47.4244189
19.1242521,47.5330887
19.0730537,47.5152826
18.9995134,47.46916
19.0581847,47.4947545
19.1637039,47.4373156
19.0897318,47.5420677
19.1209754,47.5414359
19.0591858,47.5200388
19.1266683,47.5367192
19.02329882133847,47.503256300000004
19.0781143,47.501276
19.0611973,47.5028532
18.9896099,47.5143247
19.02329882133847,47.503256300000004
19.0567607,47.5121879
19.1570971,47.5075098
19.0721057,47.4837017
19.0543659,47.5173978
19.018299,47.4877813
19.0474748,47.584575
19.0814974,47.4220399
19.16601,47.4359602
19.0545761,47.5147523
19.0154929,47.5239802
19.055036,47.5070988
19.1310583,47.4168732
19.0920734,47.5671397
19.0241412,47.5088382
19.0862487,47.4744572
19.0838578,47.5238822
19.0724789,47.4958531
19.0370392,47.5174998
19.0703523,47.4862293
19.0542948,47.5110294
19.0395508,47.514344
19.0272866,47.5117089
19.0920734,47.5671397
19.04991919296678,47.5025465
,
19.0626902,47.5085518
19.0818578,47.5029917
,
19.0503804,47.5045431
19.0345173,47.5071427
19.1282801,47.5251778
19.0860054,47.5027493
19.0928817,47.4437618
19.0928817,47.4437618
19.1282801,47.5251778
19.0988071,47.5076296
19.0843001,47.5059922
19.0543194,47.5180411
19.0551914,47.5091962
,
19.0928817,47.4437618
19.05020176632447,47.4981929
19.1604113,47.5073126
19.0554418,47.5686801
19.0615769,47.6001671
19.1076078,47.5021981
19.0673949,47.5188826
19.097577,47.4806738
19.1207448,47.5158339
19.0178434,47.4895251
19.0241412,47.5088382
19.0555001,47.4747554
19.085609,47.5634468
19.1282801,47.5251778
19.0696548,47.429974
19.0660303,47.5046595
19.1225752,47.4753369
19.05533,47.5104878
19.0911511,47.5598693
19.066432337074524,47.51665345
19.0054865,47.4962116
18.9972695,47.3977817
19.2047639,47.4136661
,
19.0669176,47.4811174
19.0647053,47.5107737
19.117682,47.468661
19.0583963,47.4121264
19.1310583,47.4168732
19.0723186,47.50735
19.0345173,47.5071427
19.1371712,47.4282775
19.0421999,47.4623759
19.129740063769496,47.4828079
19.1465176,47.4484411
19.0282878,47.5173286
19.0723167,47.4817947
19.1003889,47.4402893
,
19.038177,47.4189202
19.0859749,47.5703677
19.1398868,47.542934
,
19.1365016,47.5634365
19.185912,47.4552674
19.1928945,47.5087767
19.0744534,47.4941133
19.076468,47.502398
19.0571048,47.4964448
19.0307411,47.5147777
19.1488452,47.5404008
19.0064431,47.4760764
19.0178434,47.4895251
19.1703355,47.5272414
,
19.0600541,47.5225148
19.12216,47.5076678
19.0225903,47.5052884
19.1669224,47.4387135
19.0636997,47.5024612
19.0503804,47.5045431
19.057638,47.4925236
19.0281705,47.4730446
19.05020176632447,47.4981929
,
19.1093939,47.4438809
19.023717445456896,47.5020241
,
,
19.2390475,47.477214
19.057638,47.4925236
19.0566679,47.5059463
18.9645168,47.5405884
19.0747795,47.4840663
19.1222546,47.5989434
,
19.0195962,47.5813813
19.1310583,47.4168732
19.0896062,47.5587154
19.0503804,47.5045431
19.1076078,47.5021981
19.1097128,47.4676599
19.04725,47.5107556
19.0365911,47.5169141
19.0515829,47.5028724
19.0606915,47.4913031
,
19.0567007,47.4942516
19.0708831,47.5004497
19.0703921,47.5411231
19.0427989,47.5498401
19.1093939,47.4438809
19.0997228,47.5186841
19.1457198,47.5377939
19.0753208,47.5041008
19.0661028,47.492185
19.0225903,47.5052884
19.0808016,47.5066058
18.9859582,47.3975678
19.0770243,47.4325568
19.0708831,47.5004497
19.1000943,47.5083007
19.0634184,47.4855281
19.1728996,47.4379859
18.9937681,47.4498713
19.0796242,47.5008071
19.0374693,47.5145072
19.0281792,47.5243288
,
,
19.0568646,47.5188369
19.0757149,47.4797241
19.085199,47.4933805
19.0411082,47.465171
19.0743714,47.5022052
19.0543194,47.5180411
19.0066805,47.4984964
19.03863,47.4520722
19.0641852,47.4859706
19.082082,47.5383689
19.1274133,47.4293598
19.0154929,47.5239802
19.082082,47.5383689
19.0552872,47.5071307
19.2595852,47.4804755
19.0893994,47.5776862
19.0770243,47.4325568
19.1266683,47.5367192
19.0694828,47.5030292
19.16601,47.4359602
19.0003004,47.4695771
19.1584944,47.4771697
19.0920734,47.5671397
19.0724789,47.4958531
19.1093939,47.4438809
,
19.0910601,47.5362387
19.1453633,47.4804563
19.0846941,47.4788541
19.1338218,47.4738702
19.1266683,47.5367192
19.0660303,47.5046595
,
19.0636997,47.5024612
19.1660839,47.4683804
19.0376256,47.4742726
19.1271118,47.5394
19.0943789,47.4577147
19.0542948,47.5110294
19.0384707,47.4460515
19.16601,47.4359602
19.1752604,47.5056495
19.12369796858549,47.5035853
19.0663729,47.4959648
19.0054865,47.4962116
19.0111469,47.4487141
19.0350153,47.4971467
,
19.0000548,47.4898134
19.076468,47.502398
19.0814974,47.4220399
19.0861865,47.54774
19.024411921012007,47.5212729
19.0677381,47.5201797
19.0398608,47.530993
19.0573986,47.5074306
19.0704618,47.4806694
,
19.067768162080053,47.5082687
19.1402518,47.5478862
19.04863404230121,47.45653365
,
19.0510498,47.4519786
19.121455767826664,47.514779450000006
19.0509748,47.4918357
,
19.1402518,47.5478862
19.082064875749143,47.53059275
19.1047461,47.5037229
19.1669224,47.4387135
19.1282801,47.5251778
19.1213095,47.5599294
19.0365601,47.4838962
19.1297792,47.5331172
19.1290442,47.441885
19.0920734,47.5671397
19.0692999,47.5208156
18.9907247,47.5094194
19.0708815,47.4930378
19.0411082,47.465171
19.0711239,47.5194372
19.1444857,47.4366242
19.1453633,47.4804563
,
19.0494742,47.4954823
19.1444857,47.4366242
19.0711239,47.5194372
19.067768162080053,47.5082687
19.093294,47.4353428
19.0767232,47.5477821
19.0623599,47.5113387
19.1524014,47.5051566
,
19.1131776,47.5169438
19.0778817,47.5305487
19.134546700492617,47.543785150000005
19.1184376,47.4902315
19.0789959,47.498092
19.0515829,47.5028724
19.0565149,47.5140327
19.0817217,47.507006
18.9656933,47.4889394
19.0729732,47.5016194
19.1608027,47.5368816
19.0178434,47.4895251
19.0600541,47.5225148
19.0509748,47.4918357
19.0564277,47.509374
19.0817217,47.507006
19.0580507,47.4803319
19.1383172,47.4469587
19.1703355,47.5272414
,
19.1365016,47.5634365
19.0706763,47.5226561
,
19.117682,47.468661
19.0651874,47.4125855
19.082082,47.5383689
19.0200945,47.4741718
19.1282801,47.5251778
19.0842838,47.4806254
19.0685286,47.5252827
19.0365601,47.4838962
19.0780351,47.4859878
19.0758798,47.5066206
19.0358604,47.5016765
19.034783680647433,47.50672375
19.0758798,47.5066206
19.057855528574834,47.49275445
19.0650874,47.4973956
19.0730537,47.5152826
19.0724789,47.4958531
19.0612885,47.5648844
19.099624,47.5166616
19.0848485,47.5020445
,
19.076468,47.502398
19.0421471,47.5441068
19.0576326,47.4681958
19.1148204,47.4646023
19.1312056,47.549237
19.0748977,47.5003147
18.9998218,47.5041354
,
19.0576554,47.4910624
19.0801553,47.4759677
19.0365248,47.5063763
19.1307039,47.5225854
19.0868994,47.4852249
19.1403906,47.5144923
19.03863,47.4520722
19.0934539,47.4183583
19.02329882133847,47.503256300000004
19.0770243,47.4325568
19.0780351,47.4859878
19.0661879,47.494773
,
19.0702024,47.48754
19.0892489,47.5595711
18.9885881,47.4677382
19.1192356,47.5959627
19.0962191,47.435091
19.0182583,47.494375
19.077156,47.5317993
,
19.0523217,47.4808372
19.0504483,47.5073981
19.1577637,47.5095631
19.1061097,47.4999118
19.1129907,47.4560099
19.0707402,47.5079393
19.0356557,47.5120843
19.0495356,47.5154445
19.068606,47.4965569
19.0623599,47.5113387
19.0670247,47.5136314
,
19.0600541,47.5225148
19.087286,47.4752618
19.067768162080053,47.5082687
19.0576554,47.4910624
19.1211348,47.5409409
19.05533,47.5104878
19.0372981,47.5288548
19.0420023,47.5463338
19.2262378,47.4708623
19.126874,47.4207953
19.0374693,47.5145072
19.107649630216287,47.5039259
19.0342952,47.4472941
19.0694002,47.5018045
19.0707402,47.5079393
19.0787537,47.5014288
19.0239316,47.5012217
19.0707402,47.5079393
19.0422144,47.5336706
18.9995134,47.46916
19.143480700000005,47.53897125
19.0645575,47.5109536
19.0663729,47.4959648
19.0896594,47.5604275
18.9975895,47.4710563
19.0228939,47.4949754
19.0432958,47.5410564
19.0906475,47.5603263
19.2443853,47.4797021
19.1261429,47.5081505
,
19.1310583,47.4168732
19.1042636,47.4362564
19.0920734,47.5671397
19.1365016,47.5634365
19.016938,47.5193212
19.0524104,47.4909705
19.0708831,47.5004497
18.9685225,47.5213385
19.0421999,47.4623759
19.0920736,47.5764156
19.0782301,47.4893878
19.0660303,47.5046595
19.0200422,47.4573182
19.0372981,47.5288548
19.1310583,47.4168732
19.1365016,47.5634365
19.1210604,47.5071063
19.1165213,47.5570045
19.1261429,47.5081505
19.082082,47.5383689
19.0922835,47.5634469
19.071216,47.4374951
19.0618403,47.4103719
19.0291646,47.5143382
19.0902451,47.567137
19.1282801,47.5251778
19.1198271,47.4693549
18.9955934,47.5079914
19.1117343,47.5194512
19.129740063769496,47.4828079
19.0904755,47.548711
19.0518822,47.5058161
19.1372229,47.4532885
19.0610317,47.510534
19.0516289,47.6019475
19.0704356,47.5323813
19.0685286,47.5252827
19.1115031,47.5074376
19.097577,47.4806738
19.023717445456896,47.5020241
19.0997228,47.5186841
19.0982945,47.5254841
,
19.0684509,47.5024449
19.1061547,47.4446603
19.1266683,47.5367192
19.07200071084338,47.527822799999996
19.0426394,47.4908934
19.0711239,47.5194372
,
19.0504483,47.5073981
19.0425681,47.598632
19.0595401,47.4999044
19.0054865,47.4962116
19.0774149,47.4765035
19.076468,47.502398
19.0535283,47.4921289
19.1688438,47.4354966
19.0626902,47.5085518
,
18.9995992,47.4699747
19.027687,47.5080675
,
19.0806051,47.4768721
19.082082,47.5383689
19.0706763,47.5226561
19.0859749,47.5703677
19.0876236,47.4894278
19.0484888,47.5036399
19.1491532,47.4577991
19.0611973,47.5028532
19.0659664,47.5012738
19.1669224,47.4387135
19.0479059,47.5098077
19.0823245,47.4867816
18.9874795,47.514018
19.0936011,47.4336616
19.1117153,47.4663316
19.0920734,47.5671397
19.0711284,47.4775705
19.0796242,47.5008071
19.0792416,47.5612426
19.0622508,47.5910034
19.1365016,47.5634365
19.1398868,47.542934
19.1398868,47.542934
19.1115031,47.5074376
19.0243881,47.4477776
19.0454031,47.5506663
,
19.1847752,47.5073538
,
,
19.0438969,47.5862734
,
19.0713564,47.5319618
19.1379154,47.456133
19.0920736,47.5764156
19.1492084,47.5036711
19.0272866,47.5117089
,
19.1365016,47.5634365
18.9907247,47.5094194
19.0708831,47.5004497
19.0904755,47.548711
19.0282878,47.5173286
19.06321948318533,47.50390365
,
19.1115031,47.5074376
19.0600541,47.5225148
19.0780351,47.4859878
19.0747401,47.4794773
19.0920734,47.5671397
19.0689525,47.495364
19.0330303,47.5427581
19.0407212,47.4530713
19.076468,47.502398
19.0178434,47.4895251
19.0351518,47.4534343
18.9945259,47.5160166
19.1823015,47.4592731
19.047755405409063,47.5137397
19.0964801,47.5075499
19.0504483,47.5073981
19.1182343,47.5210162
19.1122949,47.5861836
19.0490256,47.5145056
19.0708831,47.5004497
19.0260778,47.4275301
19.0462697,47.5034139
19.1363359,47.4895131
19.0365911,47.5169141
19.1882865,47.4315698
19.1282801,47.5251778
19.0484253,47.4694918
19.0702024,47.48754
19.0535274,47.4962322
19.067768162080053,47.5082687
19.1254179,47.520208
19.1660839,47.4683804
19.1568087,47.5246544
19.0551119,47.4921278
19.1365016,47.5634365
19.0432958,47.5410564
19.1365016,47.5634365
19.1258693,47.5684117
19.0573986,47.5074306
19.0350153,47.4971467
19.0803594,47.4898815
19.0218104,47.4723334
,
19.0825328,47.4894534
19.1882865,47.4315698
19.067931,47.4811726
19.0904267,47.4886781
19.0543194,47.5180411
19.0891129,47.4865245
19.049499,47.4955456
19.1005367,47.5061098
19.0792903,47.4875129
19.1453633,47.4804563
19.0753208,47.5041008
19.1488452,47.5404008
19.1056203,47.55945
,
19.0297756,47.4968655
19.0920734,47.5671397
19.0125691,47.5022677
19.0075294,47.5148664
19.1703355,47.5272414
19.0411082,47.465171
19.0757432,47.4835088
19.0272866,47.5117089
19.0549676,47.5158429
19.0615769,47.6001671
19.0744534,47.4941133
19.2063267,47.4169356
19.159745,47.4720278
19.046426,47.4688302
19.031379391364872,47.4545533
19.0997228,47.5186841
19.0064431,47.4760764
19.0746773,47.5402956
19.1893409,47.5100261
19.1488452,47.5404008
19.0546939,47.4919178
19.1365994,47.4481577
,
19.0702552,47.4862353
19.1351391,47.4519791
19.02329882133847,47.503256300000004
19.0282536,47.550658
19.0684509,47.5024449
19.0274835,47.5747322
19.1506388,47.5184692
19.1307039,47.5225854
19.0068729,47.4667129
,
19.078873311272503,47.50078955
19.0423617,47.556626
19.0928817,47.4437618
,
19.113703,47.5008496
18.9831507,47.5018857
19.0707402,47.5079393
19.0178434,47.4895251
19.1488452,47.5404008
19.1900378,47.5105646
19.0282878,47.5173286
19.0519708,47.5155233
19.0509748,47.4918357
19.03863,47.4520722
19.1878205,47.5162014
19.0964801,47.5075499
,
19.0684509,47.5024449
,
19.1506388,47.5184692
19.067052,47.5121309
19.0383354,47.5269797
19.0567061,47.5748383
19.0710694,47.4894116
19.0803594,47.4898815
