lng,lat,price_per_square_meter
19.1752604,47.5056495,892857.14
19.12369796858549,47.5035853,850000.00
19.0663729,47.4959648,787719.30
19.0054865,47.4962116,1146666.67
19.0111469,47.4487141,1432343.75
19.0350153,47.4971467,1237142.86
,,1000000.00
19.0000548,47.4898134,1535714.29
19.076468,47.502398,1313253.01
19.0814974,47.4220399,694166.67
19.0861865,47.54774,950000.00
19.024411921012007,47.5212729,1665000.00
19.0677381,47.5201797,778688.52
19.0398608,47.530993,1090740.74
19.0573986,47.5074306,930000.00
19.0704618,47.4806694,894736.84
,,1245098.04
19.067768162080053,47.5082687,1549295.77
19.1402518,47.5478862,767605.63
19.04863404230121,47.45653365,1035312.50
,,1325510.20
19.0510498,47.4519786,780701.75
19.121455767826664,47.514779450000006,980357.14
19.0509748,47.4918357,1500000.00
,,792063.49
19.1402518,47.5478862,939622.64
19.082064875749143,47.53059275,1136363.64
19.1047461,47.5037229,746753.25
19.1669224,47.4387135,623611.11
19.1282801,47.5251778,849056.60
19.1213095,47.5599294,1039130.43
19.0365601,47.4838962,2861788.62
19.1297792,47.5331172,819714.29
19.1290442,47.441885,639285.71
19.0920734,47.5671397,720370.37
19.0692999,47.5208156,950000.00
18.9907247,47.5094194,1581318.68
19.0708815,47.4930378,1025210.08
19.0411082,47.465171,1902439.02
19.0711239,47.5194372,1246428.57
19.1444857,47.4366242,743283.58
19.1453633,47.4804563,828684.21
,,452500.00
19.0494742,47.4954823,1201923.08
19.1444857,47.4366242,743283.58
19.0711239,47.5194372,940476.19
19.067768162080053,47.5082687,2600000.00
19.093294,47.4353428,998076.92
19.0767232,47.5477821,751612.90
19.0623599,47.5113387,879577.46
19.1524014,47.5051566,913043.48
,,1739130.43
19.1131776,47.5169438,880392.16
19.0778817,47.5305487,845588.24
19.134546700492617,47.543785150000005,715384.62
19.1184376,47.4902315,808108.11
19.0789959,47.498092,906818.18
19.0515829,47.5028724,1600000.00
19.0565149,47.5140327,813157.89
19.0817217,47.507006,1092452.83
18.9656933,47.4889394,1426900.58
19.0729732,47.5016194,669026.55
19.1608027,47.5368816,704705.88
19.0178434,47.4895251,1196000.00
19.0600541,47.5225148,934838.71
19.0509748,47.4918357,1570000.00
19.0564277,47.509374,1123750.00
19.0817217,47.507006,1063934.43
19.0580507,47.4803319,818181.82
19.1383172,47.4469587,642372.88
19.1703355,47.5272414,891071.43
,,1260810.81
19.1365016,47.5634365,679710.14
19.0706763,47.5226561,1600000.00
,,630000.00
19.117682,47.468661,752830.19
19.0651874,47.4125855,610204.08
19.082082,47.5383689,1043260.87
19.0200945,47.4741718,1053030.30
19.1282801,47.5251778,1118000.00
19.0842838,47.4806254,699333.33
19.0685286,47.5252827,1405111.11
19.0365601,47.4838962,3000000.00
19.0780351,47.4859878,1542553.19
19.0758798,47.5066206,1020000.00
19.0358604,47.5016765,1200806.45
19.034783680647433,47.50672375,969387.76
19.0758798,47.5066206,1059375.00
19.057855528574834,47.49275445,1568571.43
19.0650874,47.4973956,859139.78
19.0730537,47.5152826,878000.00
19.0724789,47.4958531,849019.61
19.0612885,47.5648844,1352083.33
19.099624,47.5166616,974418.60
19.0848485,47.5020445,842857.14
,,1321621.62
19.076468,47.502398,1100000.00
19.0421471,47.5441068,735147.06
19.0576326,47.4681958,2192307.69
19.1148204,47.4646023,1200000.00
19.1312056,47.549237,678205.13
19.0748977,47.5003147,864864.86
18.9998218,47.5041354,1508805.03
,,586956.52
19.0576554,47.4910624,1307692.31
19.0801553,47.4759677,637234.04
19.0365248,47.5063763,1248684.21
19.1307039,47.5225854,979629.63
19.0868994,47.4852249,638000.00
19.1403906,47.5144923,858000.00
19.03863,47.4520722,1210638.30
19.0934539,47.4183583,774137.93
19.02329882133847,47.503256300000004,380952.38
19.0770243,47.4325568,647826.09
19.0780351,47.4859878,2101449.28
19.0661879,47.494773,1021839.08
,,1122641.51
19.0702024,47.48754,895588.24
19.0892489,47.5595711,1059090.91
18.9885881,47.4677382,2153846.15
19.1192356,47.5959627,805263.16
19.0962191,47.435091,777777.78
19.0182583,47.494375,1112500.00
19.077156,47.5317993,782352.94
,,374375.00
19.0523217,47.4808372,1175925.93
19.0504483,47.5073981,1595161.29
19.1577637,47.5095631,848936.17
19.1061097,47.4999118,845652.17
19.1129907,47.4560099,842424.24
19.0707402,47.5079393,1791044.78
19.0356557,47.5120843,1032608.70
19.0495356,47.5154445,1796875.00
19.068606,47.4965569,852439.02
19.0623599,47.5113387,1208791.21
19.0670247,47.5136314,668503.94
,,950000.00
19.0600541,47.5225148,1011904.76
19.087286,47.4752618,817948.72
19.067768162080053,47.5082687,1174496.64
19.0576554,47.4910624,1307692.31
19.1211348,47.5409409,785714.29
19.05533,47.5104878,1141428.57
19.0372981,47.5288548,1487179.49
19.0420023,47.5463338,875510.20
19.2262378,47.4708623,1031182.80
19.126874,47.4207953,969117.65
19.0374693,47.5145072,1292682.93
19.107649630216287,47.5039259,748611.11
19.0342952,47.4472941,935208.33
19.0694002,47.5018045,942857.14
19.0707402,47.5079393,1288461.54
19.0787537,47.5014288,906060.61
19.0239316,47.5012217,1000000.00
19.0707402,47.5079393,940579.71
19.0422144,47.5336706,942253.52
18.9995134,47.46916,797297.30
19.143480700000005,47.53897125,808510.64
19.0645575,47.5109536,1120833.33
19.0663729,47.4959648,951807.23
19.0896594,47.5604275,661764.71
18.9975895,47.4710563,864864.86
19.0228939,47.4949754,3375000.00
19.0432958,47.5410564,724492.75
19.0906475,47.5603263,842168.67
19.2443853,47.4797021,749864.86
19.1261429,47.5081505,953731.34
,,623188.41
19.1310583,47.4168732,842222.22
19.1042636,47.4362564,620833.33
19.0920734,47.5671397,1101562.50
19.1365016,47.5634365,1066216.22
19.016938,47.5193212,2327586.21
19.0524104,47.4909705,1764509.80
19.0708831,47.5004497,724390.24
18.9685225,47.5213385,1035714.29
19.0421999,47.4623759,939800.00
19.0920736,47.5764156,778260.87
19.0782301,47.4893878,750000.00
19.0660303,47.5046595,1166781.61
19.0200422,47.4573182,1016981.13
19.0372981,47.5288548,965000.00
19.1310583,47.4168732,758000.00
19.1365016,47.5634365,1039130.43
19.1210604,47.5071063,623655.91
19.1165213,47.5570045,827586.21
19.1261429,47.5081505,767307.69
19.082082,47.5383689,1026470.59
19.0922835,47.5634469,561971.83
19.071216,47.4374951,663793.10
19.0618403,47.4103719,903174.60
19.0291646,47.5143382,1246428.57
19.0902451,47.567137,627027.03
19.1282801,47.5251778,1123750.00
19.1198271,47.4693549,805769.23
18.9955934,47.5079914,826086.96
19.1117343,47.5194512,680851.06
19.129740063769496,47.4828079,850851.06
19.0904755,47.548711,889090.91
19.0518822,47.5058161,1732558.14
19.1372229,47.4532885,671186.44
19.0610317,47.510534,707462.69
19.0516289,47.6019475,657894.74
19.0704356,47.5323813,1048225.79
19.0685286,47.5252827,934375.00
19.1115031,47.5074376,870000.00
19.097577,47.4806738,766666.67
19.023717445456896,47.5020241,1268292.68
19.0997228,47.5186841,510256.41
19.0982945,47.5254841,820754.72
,,813023.26
19.0684509,47.5024449,875000.00
19.1061547,47.4446603,641666.67
19.1266683,47.5367192,751111.11
19.07200071084338,47.527822799999996,725806.45
19.0426394,47.4908934,1594202.90
19.0711239,47.5194372,1139285.71
,,825714.29
19.0504483,47.5073981,1516071.43
19.0425681,47.598632,764509.80
19.0595401,47.4999044,1540000.00
19.0054865,47.4962116,1686524.82
19.0774149,47.4765035,658490.57
19.076468,47.502398,953488.37
19.0535283,47.4921289,1700000.00
19.1688438,47.4354966,665333.33
19.0626902,47.5085518,897101.45
,,1200000.00
18.9995992,47.4699747,863513.51
19.027687,47.5080675,1064833.33
,,1263736.26
19.0806051,47.4768721,975000.00
19.082082,47.5383689,1276744.19
19.0706763,47.5226561,1303333.33
19.0859749,47.5703677,845652.17
19.0876236,47.4894278,803846.15
19.0484888,47.5036399,1147368.42
19.1491532,47.4577991,665000.00
19.0611973,47.5028532,672596.15
19.0659664,47.5012738,1225806.45
19.1669224,47.4387135,647962.96
19.0479059,47.5098077,1986531.99
19.0823245,47.4867816,1121951.22
18.9874795,47.514018,1721153.85
19.0936011,47.4336616,783166.67
19.1117153,47.4663316,1292592.59
19.0920734,47.5671397,1050000.00
19.0711284,47.4775705,934210.53
19.0796242,47.5008071,749137.93
19.0792416,47.5612426,935937.50
19.0622508,47.5910034,1200000.00
19.1365016,47.5634365,616949.15
19.1398868,47.542934,757446.81
19.1398868,47.542934,578260.87
19.1115031,47.5074376,762745.10
19.0243881,47.4477776,1375000.00
19.0454031,47.5506663,1028125.00
,,1289090.91
19.1847752,47.5073538,1107407.41
,,967647.06
,,719512.20
19.0438969,47.5862734,1863114.75
,,724390.24
19.0713564,47.5319618,1048225.79
19.1379154,47.456133,733962.26
19.0920736,47.5764156,625641.03
19.1492084,47.5036711,807352.94
19.0272866,47.5117089,895918.37
,,609756.10
19.1365016,47.5634365,907954.55
18.9907247,47.5094194,1315000.00
19.0708831,47.5004497,864705.88
19.0904755,47.548711,873584.91
19.0282878,47.5173286,1845360.82
19.06321948318533,47.50390365,1702272.73
,,1500000.00
19.1115031,47.5074376,1650602.41
19.0600541,47.5225148,889090.91
19.0780351,47.4859878,1530630.63
19.0747401,47.4794773,1504854.37
19.0920734,47.5671397,758000.00
19.0689525,47.495364,1306818.18
19.0330303,47.5427581,721538.46
19.0407212,47.4530713,936734.69
19.076468,47.502398,1302898.55
19.0178434,47.4895251,1152307.69
19.0351518,47.4534343,1197916.67
18.9945259,47.5160166,1021505.38
19.1823015,47.4592731,1055555.56
19.047755405409063,47.5137397,1497500.00
19.0964801,47.5075499,746753.25
19.0504483,47.5073981,2207792.21
19.1182343,47.5210162,822500.00
19.1122949,47.5861836,669411.76
19.0490256,47.5145056,1108108.11
19.0708831,47.5004497,848148.15
19.0260778,47.4275301,776666.67
19.0462697,47.5034139,1511904.76
19.1363359,47.4895131,773396.23
19.0365911,47.5169141,933057.85
19.1882865,47.4315698,801639.34
19.1282801,47.5251778,1331666.67
19.0484253,47.4694918,1385964.91
19.0702024,47.48754,1000000.00
19.0535274,47.4962322,1105263.16
19.067768162080053,47.5082687,1859813.08
19.1254179,47.520208,1298333.33
19.1660839,47.4683804,683673.47
19.1568087,47.5246544,858705.88
19.0551119,47.4921278,1546428.57
19.1365016,47.5634365,941176.47
19.0432958,47.5410564,752173.91
19.1365016,47.5634365,889189.19
19.1258693,47.5684117,660294.12
19.0573986,47.5074306,906578.95
19.0350153,47.4971467,1836764.71
19.0803594,47.4898815,872815.53
19.0218104,47.4723334,1072727.27
,,916326.53
19.0825328,47.4894534,959259.26
19.1882865,47.4315698,927906.98
19.067931,47.4811726,550000.00
19.0904267,47.4886781,800000.00
19.0543194,47.5180411,1064814.81
19.0891129,47.4865245,725000.00
19.049499,47.4955456,2069444.44
19.1005367,47.5061098,1366265.06
19.0792903,47.4875129,844444.44
19.1453633,47.4804563,538000.00
19.0753208,47.5041008,1249038.46
19.1488452,47.5404008,812857.14
19.1056203,47.55945,752830.19
,,906060.61
19.0297756,47.4968655,2480769.23
19.0920734,47.5671397,670909.09
19.0125691,47.5022677,2399655.17
19.0075294,47.5148664,1222222.22
19.1703355,47.5272414,934375.00
19.0411082,47.465171,849253.73
19.0757432,47.4835088,1096153.85
19.0272866,47.5117089,1446052.63
19.0549676,47.5158429,1072072.07
19.0615769,47.6001671,675087.72
19.0744534,47.4941133,940000.00
19.2063267,47.4169356,695121.95
19.159745,47.4720278,722448.98
19.046426,47.4688302,1412371.13
19.031379391364872,47.4545533,978653.85
19.0997228,47.5186841,1129565.22
19.0064431,47.4760764,1074074.07
19.0746773,47.5402956,1100000.00
19.1893409,47.5100261,855102.04
19.1488452,47.5404008,854285.71
19.0546939,47.4919178,1513157.89
19.1365994,47.4481577,433333.33
,,744444.44
19.0702552,47.4862353,892857.14
19.1351391,47.4519791,1405882.35
19.02329882133847,47.503256300000004,1068356.16
19.0282536,47.550658,893750.00
19.0684509,47.5024449,1085294.12
19.0274835,47.5747322,1498584.91
19.1506388,47.5184692,847608.70
19.1307039,47.5225854,979629.63
19.0068729,47.4667129,1529787.23
,,780701.75
19.078873311272503,47.50078955,1150000.00
19.0423617,47.556626,1038000.00
19.0928817,47.4437618,679012.35
,,1117647.06
19.113703,47.5008496,821568.63
18.9831507,47.5018857,1248611.11
19.0707402,47.5079393,954166.67
19.0178434,47.4895251,1065333.33
19.1488452,47.5404008,607246.38
19.1900378,47.5105646,846153.85
19.0282878,47.5173286,1103200.00
19.0519708,47.5155233,2016326.53
19.0509748,47.4918357,1266197.18
19.03863,47.4520722,1144444.44
19.1878205,47.5162014,997368.42
19.0964801,47.5075499,852941.18
,,1043859.65
19.0684509,47.5024449,1606557.38
,,864705.88
19.1506388,47.5184692,847608.70
19.067052,47.5121309,827272.73
19.0383354,47.5269797,1213513.51
19.0567061,47.5748383,1930892.86
19.0710694,47.4894116,1075384.62
19.0803594,47.4898815,960000.00
19.0745589,47.485056,1196666.67
,,968253.97
19.0757149,47.4797241,875757.58
19.0411082,47.465171,1098000.00
19.1538799,47.5052798,689705.88
19.023717445456896,47.5020241,1217073.17
19.1297792,47.5331172,753846.15
19.1398868,47.542934,721276.60
19.0781143,47.501276,886666.67
19.1114757,47.5215568,719178.08
19.0519708,47.5155233,1017307.69
19.2166075,47.5085499,778260.87
19.0789235,47.5529877,853658.54
19.0330303,47.5427581,784313.73
19.16601,47.4359602,533802.82
19.0730591,47.5423897,811864.41
19.1421891,47.4542951,1000000.00
19.0622395091723,47.484443150000004,883333.33
19.0132123,47.459865,922641.51
19.141942,47.4779005,785245.90
19.1453633,47.4804563,750000.00
19.0411082,47.465171,1441666.67
19.0212705,47.5084579,1555555.56
19.0411082,47.465171,1982539.68
19.0503804,47.5045431,1058529.41
19.01762,47.5074782,1568354.43
19.0997228,47.5186841,1055441.18
18.9936449,47.5174837,1142857.14
19.0704816,47.4875212,727272.73
19.0636997,47.5024612,976404.49
19.1365016,47.5634365,575641.03
19.0920734,47.5671397,1027586.21
19.0702558,47.4084734,636170.21
18.9823521,47.4662884,1623076.92
19.1718563,47.4323825,797872.34
19.038769,47.4845654,2512605.04
19.1703355,47.5272414,908163.27
19.0671165,47.4230364,654098.36
19.129740063769496,47.4828079,446938.78
19.0466834,47.5017888,1455847.26
,,1222222.22
19.0730537,47.5152826,1156250.00
19.0421999,47.4623759,1018367.35
19.0781143,47.501276,777777.78
19.1268476,47.4889448,546093.75
19.142737,47.5518511,891071.43
19.0706763,47.5226561,1255614.04
19.2443853,47.4797021,1140740.74
19.1669224,47.4387135,605633.80
19.0860054,47.5027493,610416.67
19.0064431,47.4760764,1700854.70
19.1371712,47.4282775,716666.67
,,740000.00
19.0697268,47.5261904,1510465.12
19.0454031,47.5506663,1244444.44
,,1148648.65
19.1388033,47.511696,1151515.15
19.0684509,47.5024449,875000.00
19.0923941,47.4349618,727027.03
19.0481428,47.5998286,700000.00
19.0581847,47.4947545,1127906.98
19.0571048,47.4964448,989583.33
19.0145874,47.461702,916326.53
19.0756452,47.5271453,1136923.08
19.0384508,47.5320569,641666.67
19.0608475,47.5069625,890243.90
19.1093939,47.4438809,580000.00
19.0721057,47.4837017,1291176.47
19.0125691,47.5022677,1179775.28
19.0964801,47.5075499,643269.23
19.0503804,47.5045431,1249000.00
19.0648893,47.5696895,1565714.29
19.0719316,47.407962,735294.12
19.0330303,47.5427581,782352.94
,,854761.90
19.0470191,47.5390425,1069642.86
19.0763208,47.5125816,1164383.56
19.0178434,47.4895251,1216346.15
19.0509748,47.4918357,3031250.00
19.0239316,47.5012217,952054.79
19.1162703,47.469061,1074358.97
19.1703355,47.5272414,793333.33
19.0920734,47.5671397,696666.67
19.17341851513151,47.452381700000004,698571.43
19.0115332,47.4941265,1432558.14
19.0175252,47.540312,1346938.78
18.998717,47.4816322,1018367.35
19.1462216,47.5068868,715217.39
19.0758798,47.5066206,1059375.00
19.082082,47.5383689,1061702.13
19.1611194,47.4789811,820754.72
19.1394576,47.5462826,596774.19
19.1402518,47.5478862,1071428.57
,,823913.04
19.0546939,47.4919178,2010101.01
19.0551914,47.5091962,1582278.48
19.0064431,47.4760764,1018367.35
19.03274,47.493028,1036290.32
19.1310583,47.4168732,1193181.82
19.0451407,47.5413944,1000000.00
,,1155000.00
18.9973798,47.4661016,1542553.19
19.0549676,47.5158429,1169642.86
19.0711284,47.4775705,2050847.46
19.1465176,47.4484411,698888.89
19.0275234,47.4972232,1290322.58
19.0823245,47.4867816,706060.61
18.9937925,47.5238472,924074.07
,,1221111.11
19.0426521,47.6018523,764509.80
19.16601,47.4359602,533802.82
19.0451407,47.5413944,916500.00
19.0656222,47.5294878,748214.29
19.0660169,47.4855271,771818.18
19.0479059,47.5098077,1729411.76
19.1669224,47.4387135,583018.87
19.2113501,47.4375831,957142.86
19.0838578,47.5238822,1309836.07
19.1398868,47.542934,1140000.00
,,671428.57
,,2000000.00
19.0420023,47.5463338,793877.55
19.0084253,47.5140049,1402173.91
19.0684509,47.5024449,1230769.23
19.0689055,47.4294024,789583.33
19.0178434,47.4895251,1248529.41
19.0661028,47.492185,865079.37
19.1932005,47.5083174,793181.82
19.07884936621857,47.4964921,785714.29
19.0595703,47.5958459,646911.76
19.09167,47.4973758,618095.24
19.1144828,47.4927492,590636.36
,,1687500.00
19.0730591,47.5423897,811864.41
19.0708831,47.5004497,923529.41
19.1213782,47.485913,684313.73
19.0451407,47.5413944,1136065.57
19.0891129,47.4865245,747222.22
19.0743426,47.4893892,617647.06
19.1818704,47.4450835,1018367.35
19.0920734,47.5671397,1032000.00
19.0560768,47.4752879,1187500.00
19.096882,47.5633251,714107.14
19.0730537,47.5152826,850000.00
19.0546939,47.4919178,1500000.00
19.0374581,47.4275204,832558.14
19.0864791,47.5255457,967741.94
19.0910583,47.5649214,561971.83
19.0427989,47.5498401,860784.31
19.0589434,47.497522,1200000.00
19.1282801,47.5251778,906060.61
19.0427144,47.5865231,1314473.68
19.0920734,47.5671397,1138297.87
19.071216,47.4374951,742307.69
19.0494742,47.4954823,1162686.57
19.0211229,47.5500929,1250000.00
19.0738752,47.499606,1046875.00
19.0673949,47.5188826,1772619.05
19.168556922908365,47.43863305,757407.41
19.1776272,47.5098147,796666.67
19.078316,47.5065743,850000.00
19.0398608,47.530993,1287735.85
19.1282801,47.5251778,828125.00
,,1607692.31
19.0297756,47.4968655,2365609.76
19.1646322,47.4365547,997619.05
,,1488095.24
19.0588357,47.4921854,1158333.33
19.1637039,47.4373156,623611.11
19.0661028,47.492185,998913.04
19.0509748,47.4918357,1644628.10
19.0178434,47.4895251,1065333.33
19.1669224,47.4387135,601886.79
19.07311,47.5179287,957234.04
19.1310583,47.4168732,1071428.57
19.0740357,47.5158395,704081.63
19.2387175,47.4812983,595890.41
19.0846941,47.4788541,1066666.67
19.0803594,47.4898815,596330.28
19.0533158,47.5076702,1746031.75
19.0678495,47.5353801,992063.49
19.0424272,47.4310075,886178.86
19.0278517,47.5251453,2426829.27
19.0576332,47.500403,1636363.64
19.0524235,47.4956675,1400000.00
19.03736,47.4740658,694444.44
19.0511983,47.5076579,1920529.80
19.1129907,47.4560099,680638.30
19.0689055,47.4294024,789583.33
,,967391.30
19.1707505,47.4480222,727045.45
19.1669224,47.4387135,639622.64
19.0611973,47.5028532,1134090.91
19.0372981,47.5288548,952873.56
19.0708831,47.5004497,817857.14
19.0510498,47.4519786,1365853.66
19.0546939,47.4919178,1419753.09
19.2443853,47.4797021,684794.52
19.0543194,47.5180411,1109876.54
19.1083595,47.500219,1084482.76
19.0607643,47.4993694,1791666.67
18.9907247,47.5094194,3471428.57
19.1297792,47.5331172,768852.46
18.9859582,47.3975678,805263.16
19.10785725,47.50304185,763235.29
19.0524235,47.4956675,1326562.50
19.0564277,47.509374,804237.29
19.0792416,47.5612426,1139062.50
19.0818578,47.5029917,623214.29
19.110220931626593,47.46904825,712500.00
19.073047,47.5330231,1046341.46
19.0094865,47.4694419,1207142.86
19.0275234,47.4972232,1555737.70
19.1453633,47.4804563,556666.67
19.1129907,47.4560099,710888.89
19.0817217,47.507006,910535.71
19.0566679,47.5059463,1245098.04
19.0920734,47.5671397,853571.43
19.0600541,47.5225148,851470.59
19.0054865,47.4962116,963414.63
19.0964801,47.5075499,943661.97
19.113703,47.5008496,784313.73
,,941666.67
19.0554418,47.5686801,1148148.15
19.0030829,47.5220975,1402173.91
19.1669224,47.4387135,601886.79
,,915000.00
19.0374693,47.5145072,1213243.24
19.0135869,47.5639336,1640476.19
19.0634184,47.4855281,841584.16
19.067931,47.4811726,829245.28
19.1465176,47.4484411,543529.41
19.0728348,47.5046671,1323255.81
19.0125691,47.5022677,1543209.88
19.0702552,47.4862353,1206896.55
19.0483244,47.4588919,1272549.02
19.0835068,47.5335467,955319.15
19.0411082,47.465171,789523.81
18.9963976,47.4735012,998113.21
,,1000000.00
19.0239316,47.5012217,952054.79
19.2510846,47.478017,911428.57
19.1669224,47.4387135,997142.86
,,822058.82
19.1684937,47.5199542,888888.89
19.1428714,47.5386006,860294.12
19.03274,47.493028,1036290.32
18.9656933,47.4889394,1503759.40
19.1000943,47.5083007,635714.29
18.9685225,47.5213385,1270909.09
19.064164,47.5368003,1644628.10
19.0964801,47.5075499,1357142.86
19.0831302,47.4903056,1970689.66
19.0777744,47.5413683,1707073.17
18.9937925,47.5238472,1367187.50
19.0543194,47.5180411,1802631.58
,,655555.56
19.0672102,47.5325677,877272.73
19.1261429,47.5081505,997435.90
18.9995134,47.46916,979629.63
19.0503804,47.5045431,1187301.59
19.0864496,47.505096,651388.89
19.0831302,47.4903056,1178412.70
19.0370392,47.5174998,1078409.09
19.067768162080053,47.5082687,4152542.37
19.0792416,47.5612426,710169.49
19.0730537,47.5152826,998333.33
19.0247486,47.4952595,2538461.54
19.0276525,47.5644145,1445131.58
19.0698826,47.4828824,1218750.00
19.0674189,47.5466202,2261904.76
19.0843001,47.5059922,379000.00
19.1453633,47.4804563,842592.59
19.0670247,47.4929002,1023750.00
19.0690928,47.4829336,1018072.29
19.0374693,47.5145072,1009782.61
18.9907247,47.5094194,1253521.13
19.0247486,47.4952595,2179358.97
19.0839521,47.4262492,620754.72
19.0204462,47.5404536,1250000.00
,,900000.00
19.1703355,47.5272414,666000.00
19.0595703,47.5958459,766666.67
18.9973722,47.5202876,1458333.33
19.070281,47.4195081,654098.36
19.0831302,47.4903056,1683947.37
19.1148204,47.4646023,1025714.29
19.0964801,47.5075499,746753.25
19.0559048,47.5020616,2163043.48
19.0247486,47.4952595,2365609.76
19.0565149,47.5140327,1297619.05
19.0309903,47.4705045,1145540.54
19.0384298,47.4234445,1499875.00
19.0831302,47.4903056,1803448.28
19.1402518,47.5478862,885714.29
19.1950525,47.5181214,925000.00
19.0662445,47.5116513,1366666.67
19.0549676,47.5158429,1068316.83
19.0573986,47.5074306,1086956.52
19.0864193,47.5039208,951219.51
,,853623.19
19.0676336,47.4939802,990909.09
19.0818578,47.5029917,687735.85
,,1048780.49
19.0470191,47.5390425,1043283.58
19.1365016,47.5634365,688000.00
19.143702,47.5106223,906060.61
19.0658207,47.4986472,1396153.85
19.0894425,47.4892341,821568.63
19.0543194,47.5180411,818803.42
19.0503804,47.5045431,2665333.33
19.0678495,47.5353801,1101368.42
19.1015771,47.5575435,649253.73
19.082082,47.5383689,1052368.42
19.1697101,47.4457184,801282.05
19.1365016,47.5634365,700631.58
19.0876236,47.4894278,803571.43
19.0664702,47.4879215,890217.39
19.1259098,47.4557868,825862.07
19.0178434,47.4895251,1424074.07
19.0347018,47.4880955,1587179.49
19.0623074,47.5188913,825217.39
19.0937772,47.5173623,871875.00
19.0891216,47.5663886,724242.42
19.0228939,47.4949754,887654.32
19.0345173,47.5071427,2444444.44
19.0566731,47.490855,1307692.31
19.0911643,47.4893975,856250.00
18.9818529,47.5248899,1171929.82
19.0427989,47.5498401,971698.11
19.0610445,47.5007404,981967.21
19.063790949630857,47.499661700000004,1103896.10
18.9969163,47.5171454,1180000.00
19.1282801,47.5251778,1491044.78
19.149102,47.4591603,748076.92
19.0637858,47.4887014,825757.58
19.0343351,47.5388248,801886.79
19.125375,47.4864485,818918.92
19.1669224,47.4387135,971142.86
19.0661028,47.492185,1000000.00
19.2946081,47.4690751,690909.09
19.1013842,47.4632395,744693.88
19.0852721,47.4357519,728571.43
19.1669224,47.4387135,601886.79
19.0721057,47.4837017,1241071.43
19.2844527,47.4664708,1088235.29
19.038950098290165,47.50379585,1850617.28
19.0282878,47.5173286,1103200.00
19.0726344,47.4908911,1076000.00
19.089351,47.5042097,927906.98
19.1352902,47.485086,712500.00
19.0736181,47.4978213,886250.00
19.0919097,47.4828611,775555.56
19.0763208,47.5125816,811250.00
19.0563202,47.4908406,1428392.86
19.06395953688501,47.49764705,963414.63
,,681250.00
19.1057329,47.5109423,872500.00
19.064164,47.5368003,923728.81
19.0380875,47.5390517,935416.67
19.059579790222475,47.4908693,1244772.73
19.065203,47.5867523,1174324.32
19.0685286,47.5252827,1000000.00
19.1749235,47.4294676,881395.35
19.0738752,47.499606,1090625.00
19.0861865,47.54774,925740.74
19.0411082,47.465171,815068.49
19.1787818,47.4519546,712857.14
19.0411082,47.465171,1250000.00
19.1259098,47.4557868,1028888.89
19.0503804,47.5045431,1137234.04
19.0863308,47.5605774,807547.17
,,550847.46
19.076468,47.502398,966666.67
19.0730591,47.5423897,811864.41
,,1069230.77
19.0664702,47.4879215,1061061.95
19.0814974,47.4220399,1118000.00
19.0765786,47.4719395,817948.72
19.0702552,47.4862353,849425.29
19.0817217,47.507006,1300000.00
,,883928.57
19.0664702,47.4879215,919736.84
,,663265.31
19.0703523,47.4862293,880281.69
19.1147634,47.5150279,881395.35
19.0064431,47.4760764,1196078.43
19.1093939,47.4438809,684782.61
,,916666.67
19.0696548,47.429974,916326.53
,,855072.46
19.0724789,47.4958531,860465.12
19.2510846,47.478017,911428.57
18.9995134,47.46916,998113.21
,,1345864.66
19.0493176,47.5163852,808823.53
19.0859749,47.5703677,766666.67
,,1000000.00
19.1538799,47.5052798,804130.43
19.0054865,47.4962116,1905660.38
19.0058969,47.4947255,1506024.10
19.0803457,47.4343216,742307.69
19.0330303,47.5427581,813725.49
19.1225752,47.4753369,941666.67
19.0636997,47.5024612,876106.19
19.0886953,47.504137,984375.00
19.0503804,47.5045431,2069444.44
,,693333.33
,,683561.64
19.0421999,47.4623759,921538.46
19.0703523,47.4862293,1248214.29
,,1768571.43
19.0821031,47.5248728,947500.00
19.0669176,47.4811174,1011363.64
19.0702552,47.4862353,814563.11
19.0552872,47.5071307,704081.63
19.1634858,47.4678787,711694.92
19.0335513,47.5092566,1233333.33
19.0688901,47.4912919,723809.52
19.2047639,47.4136661,1155555.56
19.0398608,47.530993,986419.75
18.9800471,47.4663477,1426190.48
19.0330303,47.5427581,929411.76
19.0462697,47.5034139,1425714.29
19.0724789,47.4958531,589156.63
19.0661028,47.492185,1045882.35
19.1093939,47.4438809,659677.42
19.1509003,47.4508947,761016.95
19.0158041,47.4630498,850000.00
19.0943682,47.5221082,926785.71
19.1365016,47.5634365,1071428.57
19.067768162080053,47.5082687,1271428.57
19.1365016,47.5634365,550872.48
19.0064431,47.4760764,1112149.53
19.1093939,47.4438809,670689.66
19.1062308,47.6101079,998000.00
19.1669224,47.4387135,731944.44
19.0568683,47.4219285,735000.00
19.0211567,47.4978352,1196000.00
18.9973798,47.4661016,1827956.99
19.1660839,47.4683804,711694.92
19.1337611,47.5182722,812500.00
19.1093939,47.4438809,565789.47
19.1047461,47.5037229,745454.55
19.0639631,47.4862767,857812.50
19.1282801,47.5251778,1210606.06
19.0706763,47.5226561,1510465.12
19.0990391,47.5230936,1387096.77
19.0576445,47.406533,545454.55
19.0272866,47.5117089,1498333.33
